ID       ,Genero ,Casado ,Edad                ,Graduado ,Profesion        ,Experiencia laboral ,Gastoscore ,Family_Size ,anno_nacimiento      ,Generacion            ,Ingresos anuales brutos ,Provincia              ,Digital_encuesta ,Gasto_medio_mensual_cuota ,Abandono ,Dias_cliente          ,Campanna_anno
CLI5174  ,F      ,No     ,0.17948717948717952 ,No       ,Ingeniero        ,10-20annos          ,Bajo       ,      0.125 ,0.8205128205128212   ,Millennials           ,0.16082570362834858     ,La Rioja               ,"1,537"          ,      0.0                 ,     0.0 ,0.18771929824561404   ,
CLI5175  ,M      ,No     ,0.17948717948717952 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.375 ,0.8205128205128212   ,Millennials           ,0.09664292980671416     ,Pontevedra             ,"1,307"          ,      0.0                 ,     0.0 ,0.46666666666666673   ,
CLI5176  ,F      ,No     ,0.1923076923076923  ,Si       ,Construccion     ,10-20annos          ,Bajo       ,      0.0   ,0.8076923076923102   ,Millennials           ,0.06325025432349948     ,Teruel                 ,"1,169"          ,      0.0                 ,     1.0 ,0.13508771929824562   ,
CLI5177  ,F      ,No     ,0.8846153846153846  ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.11538461538461675  ,Generacion Silenciosa ,0.9749406578501187      ,Badajoz                ,"0,622"          ,      0.11764705882352944 ,     0.0 ,0.5122807017543859    ,"0,5"
CLI5178  ,M      ,Si     ,0.6794871794871795  ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.32051282051282115  ,Generacion X          ,0.32076127500847745     ,Badajoz                ,"1,15"           ,      0.11764705882352944 ,     0.0 ,0.5350877192982456    ,"0,5"
CLI5179  ,F      ,No     ,0.05128205128205132 ,No       ,Medico           ,<10annos            ,Bajo       ,      0.125 ,0.9487179487179489   ,Generacion Z          ,0.09294676161410648     ,Teruel                 ,"12,015"         ,      0.0                 ,     1.0 ,0.4789473684210526    ,"0,5"
CLI5180  ,M      ,Si     ,0.46153846153846156 ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.125 ,0.5384615384615401   ,Generacion X          ,0.3168023058663954      ,Alava                  ,"0,915"          ,      0.11764705882352944 ,     0.0 ,0.7070175438596491    ,3
CLI5181  ,M      ,No     ,0.05128205128205132 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.0   ,0.9487179487179489   ,Generacion Z          ,0.05450152594099694     ,Leon                   ,"2,685"          ,      0.0                 ,     0.0 ,0.14385964912280702   ,
CLI5182  ,F      ,No     ,0.20512820512820512 ,Si       ,Ingeniero        ,10-20annos          ,Bajo       ,      0.625 ,0.7948717948717956   ,Millennials           ,0.15690912173618177     ,Salamanca              ,"1,514"          ,      0.0                 ,     0.0 ,0.8596491228070176    ,1
CLI5183  ,F      ,No     ,0.15384615384615385 ,Si       ,Ingeniero        ,10-20annos          ,Bajo       ,      0.0   ,0.8461538461538467   ,Millennials           ,0.14487962021024076     ,Segovia                ,"1,606"          ,      0.0                 ,     0.0 ,0.5543859649122806    ,"0,5"
CLI5184  ,F      ,Si     ,0.3205128205128205  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.6794871794871824   ,Generacion X          ,0.5675822312648355      ,Salamanca              ,"1,054"          ,      0.11764705882352944 ,     0.0 ,0.18947368421052632   ,
CLI5185  ,F      ,No     ,0.0                 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,1.0                  ,Generacion Z          ,0.019498134961003735    ,Malaga                 ,"1,926"          ,      0.0                 ,     0.0 ,0.3508771929824562    ,
CLI5186  ,F      ,No     ,0.42307692307692313 ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.0   ,0.5769230769230802   ,Generacion X          ,0.5851898948796201      ,Tarragona              ,"0,7"            ,      0.11764705882352944 ,     1.0 ,0.5157894736842105    ,"0,5"
CLI5187  ,M      ,Si     ,0.846153846153846   ,No       ,Ejecutivo        ,+20annos            ,Alto       ,      0.125 ,0.15384615384615685  ,Generacion Silenciosa ,0.4953882672092235      ,Las Palmas             ,"1,6"            ,      0.0                 ,     0.0 ,0.04912280701754385   ,
CLI5188  ,M      ,No     ,0.10256410256410259 ,Si       ,Funcionario      ,<10annos            ,Bajo       ,      0.25  ,0.8974358974358978   ,Millennials           ,0.06145303492709395     ,Zamora                 ,"2,444"          ,      0.0                 ,     1.0 ,0.43508771929824563   ,
CLI5189  ,M      ,Si     ,0.39743589743589747 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.6025641025641058   ,Generacion X          ,0.8859613428280773      ,Lleida                 ,"11,305"         ,      0.11764705882352944 ,     1.0 ,0.6017543859649123    ,3
CLI5190  ,M      ,Si     ,0.4871794871794872  ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.125 ,0.5128205128205146   ,Generacion X          ,0.6762461851475077      ,Almeria                ,"0,72"           ,      0.11764705882352944 ,     0.0 ,0.6631578947368421    ,3
CLI5191  ,M      ,Si     ,0.5384615384615384  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.25  ,0.46153846153846345  ,Generacion X          ,0.7830366225839267      ,La Rioja               ,"0,564"          ,      0.0                 ,     0.0 ,0.30701754385964913   ,
CLI5192  ,M      ,Si     ,0.41025641025641024 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.5897435897435912   ,Generacion X          ,0.4801542895896915      ,Lleida                 ,"0,603"          ,      0.11764705882352944 ,     1.0 ,0.5754385964912281    ,"0,5"
CLI5193  ,F      ,Si     ,0.3076923076923077  ,No       ,Construccion     ,+20annos            ,Bajo       ,      0.0   ,0.6923076923076934   ,Generacion X          ,0.15853679213292643     ,Zamora                 ,"0,939"          ,      0.0                 ,     0.0 ,0.6228070175438596    ,3
CLI5194  ,M      ,No     ,0.1282051282051282  ,No       ,Artista          ,<10annos            ,Bajo       ,      0.375 ,0.8717948717948723   ,Millennials           ,0.10531536113936929     ,Malaga                 ,"0,709"          ,      0.0                 ,     1.0 ,0.531578947368421     ,"0,5"
CLI5195  ,M      ,No     ,0.0                 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.0   ,1.0                  ,Generacion Z          ,0.04151407256697187     ,Murcia                 ,"2,409"          ,      0.0                 ,     0.0 ,0.1754385964912281    ,
CLI5196  ,M      ,Si     ,0.3205128205128205  ,Si       ,Servicios        ,+20annos            ,Medio      ,      0.375 ,0.6794871794871824   ,Generacion X          ,0.5328077314343846      ,Sevilla                ,"0,755"          ,      0.0                 ,     1.0 ,0.46315789473684216   ,
CLI5197  ,F      ,Si     ,0.17948717948717952 ,No       ,Ingeniero        ,10-20annos          ,Alto       ,      0.375 ,0.8205128205128212   ,Millennials           ,0.16432689047134624     ,Huesca                 ,"1,399"          ,      0.0                 ,     0.0 ,0.16140350877192983   ,
CLI5198  ,F      ,No     ,0.3076923076923077  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.6923076923076934   ,Generacion X          ,0.6216598847066803      ,Avila                  ,"1,514"          ,      0.11764705882352944 ,     0.0 ,0.3087719298245614    ,
CLI5199  ,M      ,Si     ,0.41025641025641024 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.5897435897435912   ,Generacion X          ,0.6715581553068837      ,Cadiz                  ,"1,697"          ,      0.11764705882352944 ,     1.0 ,0.32105263157894737   ,
CLI5200  ,F      ,No     ,0.34615384615384615 ,No       ,Ingeniero        ,+20annos            ,Bajo       ,      0.0   ,0.6538461538461569   ,Generacion X          ,0.5511614106476772      ,Valladolid             ,"0,622"          ,      0.5294117647058822  ,     1.0 ,0.24210526315789477   ,
CLI5201  ,M      ,Si     ,0.8846153846153846  ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.0   ,0.11538461538461675  ,Generacion Silenciosa ,0.527831468294337       ,Gerona                 ,"0,818"          ,      0.11764705882352944 ,     1.0 ,0.19649122807017544   ,
CLI5202  ,M      ,Si     ,0.6153846153846154  ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.375 ,0.3846153846153868   ,Generacion X          ,0.8716853170566294      ,Tarragona              ,"0,857"          ,      0.29411764705882354 ,     0.0 ,0.12105263157894738   ,
CLI5203  ,M      ,Si     ,0.46153846153846156 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.5384615384615401   ,Generacion X          ,0.13455408613089184     ,Lleida                 ,"0,583"          ,      0.0                 ,     1.0 ,0.4280701754385965    ,
CLI5204  ,M      ,No     ,0.02564102564102566 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.5   ,0.9743589743589745   ,Generacion Z          ,0.07353340115293319     ,Jaen                   ,"3,065"          ,      0.0                 ,     1.0 ,0.4421052631578947    ,
CLI5205  ,M      ,No     ,0.33333333333333337 ,Si       ,Medico           ,+20annos            ,Bajo       ,      0.0   ,0.6666666666666679   ,Generacion X          ,0.8664208206171584      ,Leon                   ,"1,678"          ,      0.11764705882352944 ,     0.0 ,0.6140350877192982    ,1
CLI5206  ,F      ,No     ,0.20512820512820512 ,No       ,Medico           ,10-20annos          ,Bajo       ,      0.375 ,0.7948717948717956   ,Millennials           ,0.09767717870464565     ,Ciudad Real            ,"1,169"          ,      0.0                 ,     0.0 ,0.8385964912280701    ,4
CLI5207  ,F      ,Si     ,0.5769230769230769  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.42307692307692335  ,Generacion X          ,0.6992709393014582      ,Zamora                 ,"1,287"          ,      0.11764705882352944 ,     0.0 ,0.3192982456140351    ,
CLI5208  ,M      ,Si     ,0.2564102564102564  ,Si       ,Funcionario      ,10-20annos          ,Alto       ,      0.125 ,0.7435897435897445   ,Millennials           ,0.9692183791115634      ,Burgos                 ,"1,491"          ,      0.11764705882352944 ,     0.0 ,0.46140350877192987   ,
CLI5209  ,M      ,Si     ,0.5256410256410257  ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.25  ,0.47435897435897445  ,Generacion X          ,0.8858426585283148      ,Badajoz                ,"1,013"          ,      0.29411764705882354 ,     1.0 ,0.5438596491228069    ,"0,5"
CLI5210  ,M      ,Si     ,0.5769230769230769  ,No       ,Otros            ,+20annos            ,Bajo       ,      0.125 ,0.42307692307692335  ,Generacion X          ,0.7473041709053916      ,Salamanca              ,"0,798"          ,      0.5294117647058822  ,     0.0 ,0.3736842105263158    ,
CLI5211  ,F      ,No     ,0.2948717948717948  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.25  ,0.705128205128208    ,Millennials           ,0.3573838589352323      ,Santa Cruz de Tenerife ,"0,686"          ,      0.0                 ,     0.0 ,0.4596491228070176    ,
CLI5212  ,F      ,No     ,0.2948717948717948  ,Si       ,Ingeniero        ,+20annos            ,Bajo       ,      0.375 ,0.705128205128208    ,Millennials           ,0.41365717192268564     ,Alicante               ,"1,882"          ,      0.0                 ,     0.0 ,0.7578947368421052    ,1
CLI5213  ,M      ,Si     ,0.4871794871794872  ,No       ,Ejecutivo        ,+20annos            ,Alto       ,      0.375 ,0.5128205128205146   ,Generacion X          ,0.2177093930145812      ,Avila                  ,"1,326"          ,      0.0                 ,     0.0 ,0.21578947368421053   ,
CLI5214  ,F      ,No     ,0.1923076923076923  ,No       ,Construccion     ,10-20annos          ,Bajo       ,      0.0   ,0.8076923076923102   ,Millennials           ,0.07884876229230248     ,Guipuzcoa              ,"1,928"          ,      0.0                 ,     0.0 ,0.14210526315789473   ,
CLI5215  ,M      ,Si     ,0.2435897435897436  ,Si       ,Funcionario      ,10-20annos          ,Alto       ,      0.375 ,0.756410256410259    ,Millennials           ,0.06435232282129535     ,Guadalajara            ,"1,698"          ,      0.0                 ,     1.0 ,0.5350877192982456    ,"0,5"
CLI5216  ,M      ,Si     ,0.3076923076923077  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.375 ,0.6923076923076934   ,Generacion X          ,0.7602661919294675      ,Guadalajara            ,"2,02"           ,      0.0                 ,     0.0 ,0.9105263157894736    ,4
CLI5217  ,M      ,Si     ,0.5897435897435898  ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.25  ,0.41025641025641235  ,Generacion X          ,0.6591302136317396      ,Orense                 ,"1,287"          ,      0.29411764705882354 ,     0.0 ,0.9263157894736842    ,1
CLI5218  ,F      ,No     ,0.2692307692307693  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.375 ,0.7307692307692335   ,Millennials           ,0.6730925737538149      ,Caceres                ,"1,583"          ,      0.0                 ,     0.0 ,0.156140350877193     ,
CLI5219  ,M      ,No     ,0.47435897435897434 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.375 ,0.5256410256410255   ,Generacion X          ,0.436834520176331       ,Las Palmas             ,"1,17"           ,      0.29411764705882354 ,     0.0 ,0.687719298245614     ,3
CLI5220  ,F      ,Si     ,0.2435897435897436  ,Si       ,Ingeniero        ,10-20annos          ,Medio      ,      0.125 ,0.756410256410259    ,Millennials           ,0.14982197355035604     ,Vizcaya                ,"1,215"          ,      0.0                 ,     0.0 ,0.29649122807017547   ,
CLI5221  ,F      ,No     ,0.1282051282051282  ,No       ,Ingeniero        ,<10annos            ,Bajo       ,      0.0   ,0.8717948717948723   ,Millennials           ,0.14517633095964735     ,Malaga                 ,"1,33"           ,      0.0                 ,     0.0 ,0.19649122807017544   ,
CLI5222  ,F      ,Si     ,0.14102564102564102 ,Si       ,Artista          ,<10annos            ,Bajo       ,      0.375 ,0.8589743589743613   ,Millennials           ,0.14788063750423874     ,Valencia               ,"1,33"           ,      0.0                 ,     0.0 ,0.7771929824561403    ,3
CLI5223  ,M      ,Si     ,0.9487179487179487  ,No       ,Ejecutivo        ,+20annos            ,Alto       ,      0.125 ,0.05128205128205465  ,Generacion Silenciosa ,0.3813665649372669      ,Las Palmas             ,"1,189"          ,      0.0                 ,     0.0 ,0.2263157894736842    ,
CLI5224  ,M      ,No     ,0.15384615384615385 ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.125 ,0.8461538461538467   ,Millennials           ,0.13666497117667006     ,Lleida                 ,"1,859"          ,      0.0                 ,     0.0 ,0.507017543859649     ,"0,5"
CLI5225  ,M      ,Si     ,0.846153846153846   ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.125 ,0.15384615384615685  ,Generacion Silenciosa ,0.8914377755171246      ,Badajoz                ,"1,639"          ,      0.11764705882352944 ,     0.0 ,0.01403508771929824   ,
CLI5226  ,F      ,Si     ,0.46153846153846156 ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.5384615384615401   ,Generacion X          ,0.1388351983723296      ,Pontevedra             ,"1,267"          ,      0.0                 ,     0.0 ,0.8508771929824561    ,1
CLI5227  ,F      ,No     ,0.20512820512820512 ,No       ,Funcionario      ,10-20annos          ,Bajo       ,      0.5   ,0.7948717948717956   ,Millennials           ,0.12066802305866395     ,Huesca                 ,"1,514"          ,      0.0                 ,     0.0 ,0.3456140350877193    ,
CLI5228  ,M      ,Si     ,0.15384615384615385 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.125 ,0.8461538461538467   ,Millennials           ,0.0694557477110885      ,Teruel                 ,"1,445"          ,      0.0                 ,     1.0 ,0.37719298245614036   ,
CLI5229  ,F      ,No     ,0.15384615384615385 ,No       ,Funcionario      ,10-20annos          ,Bajo       ,      0.25  ,0.8461538461538467   ,Millennials           ,0.1576890471346219      ,Murcia                 ,"0,962"          ,      0.0                 ,     1.0 ,0.13508771929824562   ,
CLI5230  ,M      ,Si     ,0.7692307692307692  ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.125 ,0.2307692307692335   ,Generacion Silenciosa ,0.5347321125805358      ,Zamora                 ,"1,482"          ,      0.11764705882352944 ,     1.0 ,0.631578947368421     ,3
CLI5231  ,F      ,No     ,0.34615384615384615 ,Si       ,Construccion     ,+20annos            ,Bajo       ,      0.0   ,0.6538461538461569   ,Generacion X          ,0.23108680908782642     ,La Coruna              ,"0,564"          ,      0.11764705882352944 ,     1.0 ,0.4684210526315789    ,
CLI5232  ,F      ,No     ,0.20512820512820512 ,No       ,Otros            ,10-20annos          ,Bajo       ,      0.5   ,0.7948717948717956   ,Millennials           ,0.10627331298745338     ,Barcelona              ,"1,951"          ,      0.0                 ,     1.0 ,0.5596491228070175    ,"0,5"
CLI5233  ,F      ,No     ,0.0641025641025641  ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.25  ,0.9358974358974379   ,Generacion Z          ,0.10087317734825366     ,Caceres                ,"14,775"         ,      0.0                 ,     0.0 ,0.6789473684210526    ,3
CLI5234  ,M      ,Si     ,0.5384615384615384  ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.0   ,0.46153846153846345  ,Generacion X          ,0.23130722278738558     ,Lugo                   ,"1,306"          ,      0.11764705882352944 ,     1.0 ,0.3105263157894737    ,
CLI5235  ,F      ,Si     ,0.6666666666666666  ,No       ,Ingeniero        ,+20annos            ,Medio      ,      0.25  ,0.3333333333333357   ,Generacion X          ,0.7493896236012207      ,La Rioja               ,"1,111"          ,      0.0                 ,     1.0 ,0.45087719298245615   ,
CLI5236  ,F      ,Si     ,0.3205128205128205  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.6794871794871824   ,Generacion X          ,0.31906578501186844     ,Santa Cruz de Tenerife ,"1,606"          ,      0.11764705882352944 ,     0.0 ,0.6122807017543859    ,3
CLI5237  ,M      ,Si     ,0.5641025641025641  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.4358974358974379   ,Generacion X          ,0.6701254662597491      ,Murcia                 ,"1,424"          ,      0.11764705882352944 ,     0.0 ,0.3842105263157895    ,
CLI5238  ,F      ,Si     ,0.42307692307692313 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.5769230769230802   ,Generacion X          ,0.35357748389284505     ,Albacete               ,"1,678"          ,      0.11764705882352944 ,     1.0 ,0.4263157894736842    ,
CLI5239  ,F      ,No     ,0.2564102564102564  ,Si       ,Ingeniero        ,10-20annos          ,Bajo       ,      0.5   ,0.7435897435897445   ,Millennials           ,0.32739064089521874     ,Soria                  ,"0,893"          ,      0.0                 ,     1.0 ,0.5087719298245613    ,"0,5"
CLI5240  ,M      ,No     ,0.2564102564102564  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.0   ,0.7435897435897445   ,Millennials           ,0.6516700576466599      ,Gerona                 ,"1,146"          ,      0.11764705882352944 ,     1.0 ,0.4192982456140351    ,
CLI5241  ,M      ,No     ,0.0641025641025641  ,No       ,Medico           ,<10annos            ,Bajo       ,      0.25  ,0.9358974358974379   ,Generacion Z          ,0.15968972533062054     ,Huesca                 ,"1,65"           ,      0.0                 ,     1.0 ,0.16666666666666669   ,
CLI5242  ,F      ,Si     ,0.7051282051282051  ,No       ,Artista          ,+20annos            ,Medio      ,      0.25  ,0.2948717948717956   ,Generacion X          ,0.1144540522210919      ,Leon                   ,"1,619"          ,      0.0                 ,     1.0 ,0.587719298245614     ,
CLI5243  ,F      ,Si     ,0.1282051282051282  ,Si       ,Ingeniero        ,<10annos            ,Bajo       ,      0.125 ,0.8717948717948723   ,Millennials           ,0.1480247541539505      ,Murcia                 ,"1,606"          ,      0.0                 ,     1.0 ,0.2719298245614035    ,
CLI5244  ,F      ,Si     ,0.33333333333333337 ,No       ,Negocios/empresa ,+20annos            ,Medio      ,      0.125 ,0.6666666666666679   ,Generacion X          ,0.11261444557477113     ,Gerona                 ,"1,365"          ,      0.0                 ,     0.0 ,0.7157894736842105    ,3
CLI5245  ,M      ,Si     ,0.15384615384615385 ,No       ,Medico           ,10-20annos          ,Bajo       ,      0.125 ,0.8461538461538467   ,Millennials           ,0.10412004069175992     ,Zaragoza               ,"1,376"          ,      0.0                 ,     0.0 ,0.6561403508771929    ,3
CLI5246  ,F      ,No     ,0.17948717948717952 ,Si       ,Medico           ,10-20annos          ,Bajo       ,      0.25  ,0.8205128205128212   ,Millennials           ,0.14795693455408615     ,Segovia                ,"1,399"          ,      0.0                 ,     0.0 ,0.0175438596491228    ,
CLI5247  ,F      ,No     ,0.3846153846153846  ,Si       ,Construccion     ,+20annos            ,Bajo       ,      0.0   ,0.6153846153846168   ,Generacion X          ,0.3589437097321126      ,Zamora                 ,"1,033"          ,      0.11764705882352944 ,     0.0 ,0.5614035087719298    ,"0,5"
CLI5248  ,M      ,Si     ,0.4487179487179487  ,Si       ,Medico           ,+20annos            ,Bajo       ,      0.25  ,0.5512820512820511   ,Generacion X          ,0.21705662936588677     ,Huelva                 ,"1,502"          ,      0.0                 ,     0.0 ,0.6298245614035087    ,1
CLI5249  ,M      ,No     ,0.33333333333333337 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.6666666666666679   ,Generacion X          ,0.8973041709053917      ,Almeria                ,"0,583"          ,      0.11764705882352944 ,     0.0 ,0.9912280701754385    ,4
CLI5250  ,F      ,No     ,0.5256410256410257  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.47435897435897445  ,Generacion X          ,0.2896744659206511      ,Zamora                 ,"1,306"          ,      0.11764705882352944 ,     0.0 ,0.5982456140350877    ,1
CLI5251  ,F      ,No     ,0.34615384615384615 ,Si       ,Ingeniero        ,+20annos            ,Bajo       ,      0.125 ,0.6538461538461569   ,Generacion X          ,0.6273736859952526      ,Avila                  ,"1,209"          ,      0.11764705882352944 ,     0.0 ,0.5157894736842105    ,"0,5"
CLI5252  ,M      ,No     ,0.16666666666666669 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.0   ,0.8333333333333357   ,Millennials           ,0.1695150898609698      ,Malaga                 ,"1,261"          ,      0.0                 ,     1.0 ,0.6245614035087719    ,3
CLI5253  ,M      ,No     ,0.1923076923076923  ,No       ,Medico           ,10-20annos          ,Bajo       ,      0.0   ,0.8076923076923102   ,Millennials           ,0.08836046117327909     ,Gerona                 ,"1,468"          ,      0.0                 ,     1.0 ,0.356140350877193     ,
CLI5254  ,F      ,No     ,0.1282051282051282  ,Si       ,Artista          ,<10annos            ,Bajo       ,      0.5   ,0.8717948717948723   ,Millennials           ,0.0665564598168871      ,Gerona                 ,"1,238"          ,      0.0                 ,     0.0 ,0.052631578947368425  ,
CLI5255  ,M      ,No     ,0.20512820512820512 ,Si       ,Otros            ,10-20annos          ,Bajo       ,      0.0   ,0.7948717948717956   ,Millennials           ,0.05474737199050525     ,Madrid                 ,"1,422"          ,      0.0                 ,     0.0 ,0.8596491228070176    ,1
CLI5256  ,M      ,Si     ,0.46153846153846156 ,No       ,Ejecutivo        ,+20annos            ,Alto       ,      0.375 ,0.5384615384615401   ,Generacion X          ,0.9551712444896576      ,Lleida                 ,"11,305"         ,      1.0                 ,     0.0 ,0.6526315789473683    ,3
CLI5257  ,M      ,No     ,0.17948717948717952 ,No       ,Otros            ,10-20annos          ,Bajo       ,      0.375 ,0.8205128205128212   ,Millennials           ,0.1283401152933198      ,Barcelona              ,"1,905"          ,      0.0                 ,     0.0 ,0.12456140350877193   ,
CLI5258  ,M      ,Si     ,0.17948717948717952 ,No       ,Ejecutivo        ,10-20annos          ,Alto       ,      0.25  ,0.8205128205128212   ,Millennials           ,0.10622244828755512     ,Alava                  ,"1,652"          ,      0.0                 ,     1.0 ,0.5578947368421052    ,"0,5"
CLI5259  ,F      ,No     ,0.2564102564102564  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.125 ,0.7435897435897445   ,Millennials           ,0.22377076975245846     ,Palencia               ,"1,675"          ,      0.11764705882352944 ,     0.0 ,0.06666666666666665   ,
CLI5260  ,M      ,Si     ,0.7307692307692307  ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.0   ,0.26923076923077005  ,Generacion X          ,0.624270939301458       ,Santa Cruz de Tenerife ,"1,365"          ,      0.11764705882352944 ,     0.0 ,0.8491228070175438    ,1
CLI5261  ,M      ,Si     ,0.2692307692307693  ,No       ,Servicios        ,10-20annos          ,Alto       ,      0.5   ,0.7307692307692335   ,Millennials           ,0.26966768396066465     ,Jaen                   ,"1,238"          ,      0.0                 ,     0.0 ,0.10701754385964912   ,
CLI5262  ,F      ,Si     ,0.47435897435897434 ,Si       ,Ingeniero        ,+20annos            ,Bajo       ,      0.25  ,0.5256410256410255   ,Generacion X          ,0.44965242455069515     ,Granada                ,"0,935"          ,      0.29411764705882354 ,     0.0 ,0.3280701754385965    ,
CLI5263  ,F      ,No     ,0.14102564102564102 ,Si       ,Funcionario      ,<10annos            ,Bajo       ,      0.25  ,0.8589743589743613   ,Millennials           ,0.06376737877246524     ,Orense                 ,"1,514"          ,      0.0                 ,     1.0 ,0.1456140350877193    ,
CLI5264  ,M      ,Si     ,0.33333333333333337 ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.5   ,0.6666666666666679   ,Generacion X          ,0.9770176330959648      ,Cuenca                 ,"1,111"          ,      1.0                 ,     0.0 ,0.5526315789473684    ,"0,5"
CLI5265  ,M      ,Si     ,0.47435897435897434 ,Si       ,Artista          ,+20annos            ,Medio      ,      0.375 ,0.5256410256410255   ,Generacion X          ,0.24002204136995592     ,Vizcaya                ,"0,622"          ,      0.0                 ,     0.0 ,0.2912280701754386    ,
CLI5266  ,M      ,No     ,0.15384615384615385 ,No       ,Medico           ,10-20annos          ,Bajo       ,      0.25  ,0.8461538461538467   ,Millennials           ,0.10194133604611733     ,Malaga                 ,"1,468"          ,      0.0                 ,     0.0 ,0.4824561403508772    ,"0,5"
CLI5267  ,F      ,Si     ,0.6025641025641025  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.375 ,0.3974358974358978   ,Generacion X          ,0.13185825703628348     ,Melilla                ,"1,091"          ,      0.0                 ,     0.0 ,0.0035087719298245584 ,
CLI5268  ,F      ,Si     ,0.28205128205128205 ,Si       ,Ingeniero        ,+20annos            ,Bajo       ,      0.125 ,0.717948717948719    ,Millennials           ,0.5995252628009495      ,Zaragoza               ,"1,008"          ,      0.5294117647058822  ,     0.0 ,0.6175438596491227    ,3
CLI5269  ,F      ,No     ,0.16666666666666669 ,Si       ,Funcionario      ,10-20annos          ,Bajo       ,      0.0   ,0.8333333333333357   ,Millennials           ,0.11534418446931163     ,Huelva                 ,"0,801"          ,      0.0                 ,     0.0 ,0.7473684210526316    ,3
CLI5270  ,M      ,Si     ,0.2948717948717948  ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.25  ,0.705128205128208    ,Millennials           ,0.23529162427941674     ,Huelva                 ,"0,709"          ,      0.0                 ,     0.0 ,0.1631578947368421    ,
CLI5271  ,F      ,Si     ,0.7820512820512819  ,No       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.21794871794871895  ,Generacion Silenciosa ,0.7354018311291963      ,Toledo                 ,"1,091"          ,      0.5294117647058822  ,     0.0 ,0.9526315789473684    ,4
CLI5272  ,F      ,Si     ,0.41025641025641024 ,Si       ,Otros            ,+20annos            ,Medio      ,      0.125 ,0.5897435897435912   ,Generacion X          ,0.15378942014242114     ,Segovia                ,"0,72"           ,      0.0                 ,     0.0 ,0.9999999999999999    ,4
CLI5273  ,M      ,No     ,0.28205128205128205 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.717948717948719    ,Millennials           ,0.7244743981010513      ,Ciudad Real            ,"1,031"          ,      0.11764705882352944 ,     0.0 ,0.46491228070175444   ,
CLI5274  ,F      ,No     ,0.3076923076923077  ,Si       ,Funcionario      ,+20annos            ,Bajo       ,      0.0   ,0.6923076923076934   ,Generacion X          ,0.5036453034927093      ,Granada                ,"1,997"          ,      0.11764705882352944 ,     0.0 ,0.7982456140350876    ,1
